Date,Open,High,Low,Close,Adj Close,Volume
2017-05-17,122.309998,122.559998,121.070000,121.139999,108.040085,3703500
2017-05-18,120.940002,122.019997,120.849998,121.500000,108.361160,2883400
2017-05-19,121.910004,122.769997,121.820000,122.370003,109.137100,2144200
2017-05-22,122.669998,123.099998,122.639999,123.019997,109.716797,1810100
2017-05-23,123.250000,123.389999,122.949997,123.230003,109.904091,1796600
2017-05-24,123.440002,123.660004,123.230003,123.589996,110.225166,1552200
2017-05-25,123.900002,124.269997,123.790001,124.110001,110.688934,1492300
2017-05-26,124.000000,124.150002,123.930000,124.089996,110.671089,1320800
2017-05-30,123.870003,124.059998,123.709999,123.889999,110.492706,1348300
2017-05-31,124.010002,124.089996,123.309998,123.849998,110.457031,2043800
2017-06-01,124.169998,125.000000,123.959999,125.000000,111.482681,1926700
2017-06-02,125.089996,125.580002,124.870003,125.410004,111.848366,2839300
2017-06-05,125.419998,125.500000,125.220001,125.250000,111.705635,1494200
2017-06-06,124.959999,125.290001,124.779999,124.930000,111.420250,2985200
2017-06-07,125.120003,125.239998,124.680000,125.070000,111.545090,1253300
2017-06-08,125.120003,125.529999,124.879997,125.290001,111.741341,1826700
2017-06-09,125.480003,126.019997,124.449997,125.190002,111.652145,2585600
2017-06-12,125.059998,125.199997,124.629997,125.169998,111.634293,1973500
2017-06-13,125.519997,125.839996,125.320000,125.790001,112.187263,1567400
2017-06-14,126.000000,126.019997,125.099998,125.610001,112.026718,2584300
2017-06-15,124.769997,125.349998,124.629997,125.330002,111.776985,2483500
2017-06-16,125.419998,125.529999,124.739998,125.250000,111.705635,2018000
2017-06-19,125.669998,126.349998,125.669998,126.269997,112.615349,1816100
2017-06-20,126.160004,126.169998,125.400002,125.410004,111.848366,1359500
2017-06-21,125.110001,125.199997,124.510002,124.690002,111.718422,3364600
2017-06-22,124.779999,125.080002,124.589996,124.739998,111.763229,1639300
2017-06-23,124.809998,125.190002,124.580002,125.050003,112.040970,1829300
2017-06-26,125.449997,125.690002,124.949997,125.139999,112.121628,2605600
2017-06-27,125.089996,125.230003,124.099998,124.110001,111.198776,2386300
2017-06-28,124.769997,125.410004,124.589996,125.279999,112.247047,2444400
2017-06-29,125.459999,125.480003,123.480003,124.279999,111.351067,2354500
2017-06-30,124.760002,124.900002,124.300003,124.449997,111.503387,1910000
2017-07-03,124.989998,125.300003,124.750000,124.750000,111.772179,1645700
2017-07-05,124.980003,125.019997,124.389999,124.889999,111.897629,2167500
2017-07-06,124.440002,124.550003,123.559998,123.660004,110.795578,1881800
2017-07-07,123.959999,124.620003,123.900002,124.519997,111.566109,1709700
2017-07-10,124.500000,124.830002,124.360001,124.610001,111.646751,1404700
2017-07-11,124.529999,124.730003,123.830002,124.580002,111.619873,1560200
2017-07-12,125.199997,125.629997,125.099998,125.470001,112.417282,1993100
2017-07-13,125.559998,125.760002,125.309998,125.669998,112.596474,1514100
2017-07-14,125.769997,126.500000,125.650002,126.230003,113.098228,1410900
2017-07-17,126.279999,126.449997,126.120003,126.230003,113.098228,1798400
2017-07-18,126.110001,126.330002,125.779999,126.309998,113.169876,2010000
2017-07-19,126.510002,127.050003,126.510002,127.040001,113.823959,1276400
2017-07-20,127.279999,127.279999,126.800003,127.120003,113.895645,1463800
2017-07-21,126.809998,126.989998,126.639999,126.949997,113.743324,1819500
2017-07-24,126.910004,127.059998,126.690002,126.959999,113.752304,4897700
2017-07-25,127.510002,127.570000,127.199997,127.379997,114.128586,1709400
2017-07-26,127.550003,127.599998,127.169998,127.290001,114.047935,1624400
2017-07-27,127.580002,127.580002,126.309998,127.070000,113.850853,1707800
2017-07-28,126.779999,126.959999,126.540001,126.860001,113.662689,1651800
2017-07-31,127.110001,127.180000,126.620003,126.790001,113.599976,1496600
2017-08-01,127.180000,127.209999,126.800003,127.050003,113.832924,1790600
2017-08-02,127.139999,127.139999,126.370003,126.930000,113.725410,2929400
2017-08-03,126.900002,126.910004,126.519997,126.639999,113.465584,2582500
2017-08-04,127.000000,127.070000,126.699997,126.910004,113.707497,972400
2017-08-07,127.059998,127.180000,126.879997,127.160004,113.931473,1114700
2017-08-08,127.050003,127.720001,126.610001,126.809998,113.617897,1360300
2017-08-09,126.349998,126.690002,126.169998,126.669998,113.492439,1679900
2017-08-10,126.139999,126.209999,124.800003,124.809998,111.825935,2455300
2017-08-11,124.940002,125.330002,124.800003,125.040001,112.032005,2039100
2017-08-14,125.800003,126.430000,125.610001,126.320000,113.178848,1467400
2017-08-15,126.610001,126.629997,126.080002,126.199997,113.071335,1523000
2017-08-16,126.500000,126.800003,126.230003,126.430000,113.277397,1379800
2017-08-17,126.089996,126.290001,124.419998,124.419998,111.476501,3440500
2017-08-18,124.480003,124.940002,123.949997,124.209999,111.288353,2836500
2017-08-21,124.220001,124.480003,123.790001,124.389999,111.449646,1627300
2017-08-22,124.730003,125.750000,124.559998,125.639999,112.569618,2089500
2017-08-23,125.070000,125.510002,125.019997,125.260002,112.229149,1268800
2017-08-24,125.500000,125.629997,124.940002,125.059998,112.049934,1381700
2017-08-25,125.419998,125.849998,125.239998,125.360001,112.318756,1158200
2017-08-28,125.660004,125.660004,125.110001,125.410004,112.363533,1787900
2017-08-29,124.589996,125.620003,124.519997,125.459999,112.408318,1312300
2017-08-30,125.459999,126.279999,125.379997,126.120003,112.999680,1730600
2017-08-31,126.459999,127.139999,126.459999,126.980003,113.770203,3384400
2017-09-01,127.230003,127.459999,127.120003,127.269997,114.030022,2122600
2017-09-05,126.919998,127.099998,125.690002,126.290001,113.151970,2319000
2017-09-06,126.690002,126.860001,126.320000,126.639999,113.465584,1449900
2017-09-07,126.959999,126.959999,126.320000,126.580002,113.411819,1218600
2017-09-08,126.349998,126.739998,126.269997,126.489998,113.331177,1206100
2017-09-11,127.150002,127.910004,127.150002,127.849998,114.549690,1346500
2017-09-12,128.039993,128.339996,128.000000,128.339996,114.988716,2264200
2017-09-13,128.229996,128.410004,128.119995,128.399994,115.042465,1692500
2017-09-14,128.229996,128.479996,128.070007,128.360001,115.006645,1493200
2017-09-15,128.309998,128.619995,128.199997,128.600006,115.221680,1531300
2017-09-18,128.850006,129.100006,128.690002,128.910004,115.499420,1792300
2017-09-19,129.059998,129.100006,128.850006,128.970001,115.553200,1241700
2017-09-20,129.100006,129.210007,128.600006,129.179993,115.741341,1729200
2017-09-21,129.119995,129.130005,128.720001,128.820007,115.418777,1730600
2017-09-22,128.139999,128.440002,127.989998,128.369995,115.511467,1601600
2017-09-25,128.240005,128.429993,127.690002,128.160004,115.322495,2186000
2017-09-26,128.350006,128.509995,128.110001,128.190002,115.349503,1851500
2017-09-27,128.839996,129.100006,128.169998,128.889999,115.979378,2374400
2017-09-28,128.820007,129.130005,128.660004,129.100006,116.168350,1484800
2017-09-29,129.020004,129.559998,129.009995,129.520004,116.546265,1720600
2017-10-02,129.639999,130.199997,129.550003,130.199997,117.158165,2678000
2017-10-03,130.309998,130.500000,130.130005,130.460007,117.392113,1825100
2017-10-04,130.449997,130.779999,130.300003,130.589996,117.509087,1495700
2017-10-05,130.729996,131.339996,130.720001,131.279999,118.129982,2387200
2017-10-06,131.059998,131.229996,130.910004,131.190002,118.049004,1635000
2017-10-09,131.300003,131.360001,130.759995,130.929993,117.815041,1012100
2017-10-10,131.250000,131.479996,130.940002,131.240005,118.094025,2915300
2017-10-11,131.240005,131.429993,131.100006,131.419998,118.255959,2012700
2017-10-12,131.160004,131.449997,131.119995,131.259995,118.111969,2171200
2017-10-13,131.550003,131.589996,131.279999,131.360001,118.201973,1543900
2017-10-16,131.500000,131.649994,131.270004,131.449997,118.282959,1789500
2017-10-17,131.500000,131.570007,131.339996,131.509995,118.336937,1340600
2017-10-18,131.800003,131.830002,131.570007,131.679993,118.489899,1470900
2017-10-19,131.250000,131.710007,130.940002,131.710007,118.516937,1942600
2017-10-20,132.070007,132.449997,132.070007,132.419998,119.155777,1751000
2017-10-23,132.630005,132.679993,131.789993,131.860001,118.651871,1755700
2017-10-24,132.160004,132.229996,131.889999,132.089996,118.858849,1574400
2017-10-25,131.910004,131.949997,130.690002,131.399994,118.237953,2186500
2017-10-26,131.720001,132.009995,131.490005,131.570007,118.390923,5396300
2017-10-27,131.940002,132.669998,131.759995,132.639999,119.353745,2672600
2017-10-30,131.940002,132.539993,131.899994,132.059998,118.831841,1688900
2017-10-31,132.270004,132.500000,132.119995,132.330002,119.074814,2378300
2017-11-01,132.830002,133.029999,132.169998,132.440002,119.173775,2275500
2017-11-02,132.339996,132.529999,131.820007,132.470001,119.200768,5097200
2017-11-03,132.539993,132.889999,132.279999,132.820007,119.515724,2677400
2017-11-06,132.770004,133.169998,132.750000,133.070007,119.740700,2017700
2017-11-07,133.160004,133.330002,132.529999,132.839996,119.533730,2527400
2017-11-08,132.729996,133.119995,132.550003,133.059998,119.731682,1267700
2017-11-09,132.380005,132.740005,131.619995,132.520004,119.245781,4320300
2017-11-10,132.240005,132.630005,132.169998,132.539993,119.263763,2042100
2017-11-13,132.110001,132.750000,132.080002,132.610001,119.326767,1876000
2017-11-14,132.220001,132.419998,131.789993,132.369995,119.110794,3776500
2017-11-15,131.789993,132.080002,131.210007,131.690002,118.498909,1772400
2017-11-16,132.110001,133.100006,132.110001,132.889999,119.578682,1730600
2017-11-17,132.639999,132.910004,132.610001,132.639999,119.353745,4850200
2017-11-20,132.820007,133.050003,132.679993,132.979996,119.659683,1805700
2017-11-21,133.440002,133.940002,133.419998,133.899994,120.487534,1956900
2017-11-22,133.940002,134.000000,133.690002,133.800003,120.397575,1295600
2017-11-24,134.080002,134.130005,133.979996,134.110001,120.676506,670500
2017-11-27,134.119995,134.289993,133.869995,133.970001,120.550545,1754300
2017-11-28,134.250000,135.360001,134.139999,135.300003,121.747314,2922900
2017-11-29,135.460007,135.789993,135.020004,135.300003,121.747314,2066300
2017-11-30,135.880005,136.919998,135.779999,136.339996,122.683151,2854400
2017-12-01,136.279999,136.500000,134.039993,136.070007,122.440186,3585700
2017-12-04,137.039993,137.380005,135.880005,135.889999,122.278191,3119400
2017-12-05,136.089996,136.330002,135.229996,135.309998,121.756294,2583300
2017-12-06,135.339996,135.460007,135.000000,135.229996,121.684334,2835600
2017-12-07,135.139999,135.940002,135.080002,135.770004,122.170235,1537600
2017-12-08,136.369995,136.520004,136.070007,136.479996,122.809105,1502600
2017-12-11,136.500000,136.830002,136.479996,136.800003,123.097054,1934300
2017-12-12,136.979996,137.250000,136.809998,136.949997,123.232010,1517200
2017-12-13,137.029999,137.429993,136.910004,136.970001,123.250015,1858800
2017-12-14,137.220001,137.240005,136.270004,136.330002,122.674110,1856100
2017-12-15,136.949997,137.830002,136.869995,137.550003,123.771935,2293000
2017-12-18,138.259995,138.679993,138.259995,138.500000,124.626762,2696300
2017-12-19,138.720001,138.720001,137.899994,137.940002,124.122849,3642100
2017-12-20,138.500000,138.550003,137.679993,137.929993,124.113853,2522200
2017-12-21,137.619995,137.929993,137.389999,137.570007,124.396881,2111200
2017-12-22,137.639999,137.860001,137.190002,137.520004,124.351715,1926000
2017-12-26,137.339996,137.520004,137.289993,137.410004,124.252213,2051300
2017-12-27,137.580002,137.720001,137.339996,137.460007,124.297424,2242400
2017-12-28,137.789993,137.809998,137.509995,137.759995,124.568703,2936500
2017-12-29,138.080002,138.100006,137.149994,137.250000,124.107521,2256500
2018-01-02,137.750000,138.229996,137.440002,138.220001,124.984634,3699700
2018-01-03,138.389999,139.100006,138.300003,139.020004,125.708054,3052300
2018-01-04,139.419998,139.809998,139.350006,139.550003,126.187279,2572400
2018-01-05,140.020004,140.440002,139.720001,140.369995,126.928780,2188500
2018-01-08,140.309998,140.770004,140.100006,140.690002,127.218155,2655300
2018-01-09,140.919998,141.309998,140.710007,140.949997,127.453232,2625200
2018-01-10,140.570007,140.850006,140.070007,140.729996,127.254341,2014900
2018-01-11,141.000000,141.919998,140.970001,141.919998,128.330322,2188000
2018-01-12,142.080002,142.850006,142.000000,142.750000,129.080841,2661800
2018-01-16,143.529999,143.820007,141.710007,142.119995,128.511215,3973400
2018-01-17,142.720001,143.639999,142.250000,143.429993,129.695770,2756400
2018-01-18,143.419998,143.580002,142.899994,143.179993,129.469681,2705800
2018-01-19,143.490005,143.929993,143.190002,143.919998,130.138840,2119000
2018-01-22,143.839996,145.059998,143.839996,145.059998,131.169632,2849900
2018-01-23,145.100006,145.570007,144.919998,145.419998,131.495209,2261300
2018-01-24,145.850006,146.110001,144.630005,145.279999,131.368637,3409300
2018-01-25,145.839996,145.839996,144.869995,145.339996,131.422882,4234600
2018-01-26,145.820007,146.869995,145.630005,146.860001,132.797333,1995900
2018-01-29,146.580002,146.820007,145.820007,145.899994,131.929245,2688200
2018-01-30,144.740005,145.149994,144.149994,144.380005,130.554764,4898200
2018-01-31,144.940002,145.240005,143.789993,144.429993,130.600006,4670200
2018-02-01,143.979996,145.020004,143.839996,144.369995,130.545746,2924800
2018-02-02,143.509995,143.679993,141.240005,141.300003,127.769714,5323600
2018-02-05,140.210007,141.399994,135.149994,135.740005,122.742119,10357400
2018-02-06,133.259995,138.240005,132.500000,137.960007,124.749535,10791200
2018-02-07,137.830002,139.559998,137.350006,137.350006,124.197960,6176300
2018-02-08,137.529999,137.800003,132.350006,132.410004,119.731018,7683300
2018-02-09,133.899994,135.210007,129.839996,134.229996,121.376724,9474000
2018-02-12,135.350006,136.850006,134.229996,136.020004,122.995323,4251900
2018-02-13,135.339996,136.699997,135.009995,136.449997,123.384140,2973000
2018-02-14,135.619995,138.550003,135.570007,138.360001,125.111275,3076800
2018-02-15,139.330002,140.050003,137.949997,140.050003,126.639412,2853000
2018-02-16,139.679993,141.229996,139.669998,140.110001,126.693695,2813100
2018-02-20,139.559998,140.440002,138.820007,139.270004,125.934151,2490000
2018-02-21,139.449997,140.960007,138.610001,138.619995,125.346329,2182200
2018-02-22,139.190002,140.089996,138.380005,138.710007,125.427734,2111700
2018-02-23,139.449997,140.860001,139.139999,140.860001,127.371857,1439500
2018-02-26,141.500000,142.410004,141.039993,142.339996,128.710098,1765700
2018-02-27,142.410004,142.860001,140.550003,140.550003,127.091537,2305100
2018-02-28,141.179993,141.399994,138.970001,139.000000,125.689972,2290500
2018-03-01,139.070007,139.880005,136.399994,137.350006,124.197960,4846700
2018-03-02,136.279999,138.509995,135.830002,138.240005,125.002754,3021300
2018-03-05,137.550003,140.149994,137.500000,139.800003,126.413361,2916600
2018-03-06,140.360001,140.610001,139.320007,140.309998,126.874542,2788000
2018-03-07,139.050003,140.610001,138.970001,140.429993,126.983017,2569100
2018-03-08,140.830002,141.029999,140.110001,140.960007,127.462303,2307500
2018-03-09,141.789993,143.300003,141.550003,143.300003,129.578217,2325100
2018-03-12,143.490005,143.850006,142.960007,143.220001,129.505875,1999200
2018-03-13,143.860001,144.139999,142.009995,142.330002,128.701141,2080500
2018-03-14,142.899994,142.990005,141.350006,141.610001,128.050034,2103100
2018-03-15,141.960007,142.220001,141.110001,141.419998,127.878235,1927900
2018-03-16,141.580002,142.190002,141.580002,141.660004,128.095245,2641400
2018-03-19,141.160004,141.399994,138.860001,139.839996,126.449509,3154300
2018-03-20,140.000000,140.419998,139.660004,140.050003,126.639412,1672000
2018-03-21,140.050003,141.240005,139.779999,139.929993,126.530891,2106700
2018-03-22,138.149994,138.610001,135.850006,135.949997,123.431274,3130600
2018-03-23,136.130005,136.440002,133.029999,133.100006,120.843727,5697000
2018-03-26,135.089996,136.729996,133.759995,136.610001,124.030533,3859500
2018-03-27,137.179993,137.309998,133.429993,134.190002,121.833351,3309900
2018-03-28,134.360001,135.190002,133.229996,133.880005,121.551880,4740000
2018-03-29,134.490005,136.589996,134.160004,135.720001,123.222496,2346400
2018-04-02,135.289993,135.570007,131.259995,132.630005,120.417000,5703700
2018-04-03,133.350006,134.539993,132.350006,134.279999,121.915070,3737200
2018-04-04,132.190002,136.100006,132.100006,135.789993,123.286018,2928000
2018-04-05,136.649994,137.229996,136.110001,136.740005,124.148514,2683600
2018-04-06,135.729996,136.539993,132.919998,133.869995,121.542801,4942600
2018-04-09,134.720001,136.300003,134.160004,134.320007,121.951393,2239400
2018-04-10,136.000000,136.970001,135.460007,136.500000,123.930634,2153900
2018-04-11,135.669998,136.830002,135.399994,135.869995,123.358620,2063800
2018-04-12,136.729996,137.529999,136.509995,136.970001,124.357346,1858700
2018-04-13,137.720001,137.750000,136.009995,136.580002,124.003281,2192600
2018-04-16,137.539993,138.149994,136.970001,137.720001,125.038315,2892600
2018-04-17,138.729996,139.529999,138.429993,139.169998,126.354767,2219900
2018-04-18,139.539993,139.850006,139.089996,139.360001,126.527252,1554400
2018-04-19,138.979996,139.179993,138.020004,138.600006,125.837257,4003900
2018-04-20,138.559998,138.669998,137.029999,137.500000,124.838577,1669600
2018-04-23,137.779999,138.160004,136.809998,137.449997,124.793121,2033700
2018-04-24,138.100006,138.190002,134.860001,135.800003,123.295082,3053500
2018-04-25,135.770004,136.250000,134.610001,135.949997,123.431274,2275400
2018-04-26,136.520004,137.679993,136.250000,137.240005,124.602493,1284600
2018-04-27,137.539993,137.740005,136.800003,137.330002,124.684189,1133600
2018-04-30,137.690002,137.990005,136.250000,136.330002,123.776283,2277100
2018-05-01,136.039993,136.600006,135.119995,136.539993,123.966934,1762700
2018-05-02,136.460007,136.970001,135.539993,135.750000,123.249680,1661600
2018-05-03,135.190002,135.800003,133.660004,135.380005,122.913757,2638000
2018-05-04,134.970001,137.559998,134.639999,137.130005,124.502632,2379400
2018-05-07,137.649994,138.309998,137.380005,137.729996,125.047379,1448000
2018-05-08,137.589996,138.009995,136.979996,137.779999,125.092781,1357400
2018-05-09,138.199997,139.270004,137.899994,139.080002,126.273064,1451700
2018-05-10,139.509995,140.539993,139.440002,140.289993,127.371628,1810100
2018-05-11,140.410004,140.869995,140.050003,140.570007,127.625847,1199100
2018-05-14,140.940002,141.300003,140.389999,140.639999,127.689392,1396900
2018-05-15,139.949997,140.110001,139.339996,139.789993,126.917664,2279700
2018-05-16,139.850006,140.759995,139.850006,140.470001,127.535088,1345900
2018-05-17,140.380005,141.039993,140.020004,140.509995,127.571373,1658500
2018-05-18,140.360001,140.509995,139.970001,140.199997,127.289894,910200
2018-05-21,141.059998,141.529999,140.839996,141.250000,128.243225,1299600
2018-05-22,141.559998,141.660004,140.589996,140.729996,127.771156,1213000
2018-05-23,140.089996,141.100006,140.000000,141.100006,128.107086,1431800
2018-05-24,140.929993,141.059998,139.860001,140.869995,127.898232,1405100
2018-05-25,140.600006,140.910004,140.279999,140.600006,127.653107,1264500
2018-05-29,139.800003,140.160004,138.539993,139.210007,126.391098,2695000
2018-05-30,139.970001,141.309998,139.910004,141.009995,128.025314,1587000
2018-05-31,140.880005,140.949997,139.809998,140.039993,127.144646,1700900
2018-06-01,140.929993,141.649994,140.759995,141.500000,128.470230,1857800
2018-06-04,141.899994,142.259995,141.729996,142.160004,129.069427,1592000
2018-06-05,142.259995,142.520004,141.830002,142.369995,129.260071,2952100
2018-06-06,142.750000,143.630005,142.380005,143.630005,130.404053,3011000
2018-06-07,143.809998,144.000000,142.899994,143.419998,130.213394,1663400
2018-06-08,143.270004,143.940002,143.119995,143.910004,130.658325,1084200
2018-06-11,144.000000,144.470001,143.970001,144.119995,130.848938,1664500
2018-06-12,144.399994,144.610001,144.000000,144.419998,131.121338,1582300
2018-06-13,144.539993,144.660004,143.800003,143.880005,130.631073,1402000
2018-06-14,144.399994,144.570007,143.889999,144.289993,131.003326,1809800
2018-06-15,143.850006,144.330002,143.229996,144.149994,130.876175,3328300
2018-06-18,143.300003,144.059998,143.029999,143.990005,130.730942,1603500
2018-06-19,142.750000,143.619995,142.399994,143.509995,130.295151,1962500
2018-06-20,143.949997,144.190002,143.589996,143.839996,130.594727,1468400
2018-06-21,143.830002,143.850006,142.559998,142.850006,129.695908,1881300
2018-06-22,143.000000,143.080002,142.369995,142.449997,129.880981,1226300
2018-06-25,141.850006,141.990005,139.539993,140.449997,128.057465,4347700
2018-06-26,140.699997,141.250000,140.300003,140.770004,128.349213,2085300
2018-06-27,141.199997,141.889999,139.449997,139.460007,127.154839,2958800
2018-06-28,139.429993,140.690002,138.990005,140.330002,127.948036,2490500
2018-06-29,140.899994,141.660004,140.389999,140.429993,128.039230,1834000
2018-07-02,139.559998,140.880005,139.429993,140.770004,128.349213,2825900
2018-07-03,141.360001,141.470001,140.220001,140.410004,128.020981,1325900
2018-07-05,141.130005,141.619995,140.449997,141.600006,129.106003,2796400
2018-07-06,141.660004,143.000000,141.440002,142.789993,130.190979,1756400
2018-07-09,143.460007,144.110001,143.139999,144.089996,131.376297,2153000
2018-07-10,144.389999,144.610001,144.029999,144.460007,131.713654,1437000
2018-07-11,143.619995,144.100006,143.100006,143.429993,130.774551,2042300
2018-07-12,144.179993,144.660004,143.720001,144.610001,131.850403,1440600
2018-07-13,144.529999,144.979996,144.259995,144.699997,131.932495,1964700
2018-07-16,144.770004,144.839996,144.220001,144.470001,131.722763,1571100
2018-07-17,144.020004,145.330002,144.009995,145.130005,132.324493,1767100
2018-07-18,145.130005,145.500000,144.850006,145.449997,132.616318,1327700
2018-07-19,145.070007,145.419998,144.600006,145.100006,132.297150,2034200
2018-07-20,145.000000,145.240005,144.559998,144.839996,132.060120,1507800
2018-07-23,144.789993,145.160004,144.470001,145.070007,132.269821,1444500
2018-07-24,145.770004,146.089996,144.899994,145.389999,132.561554,2340000
2018-07-25,145.300003,146.669998,145.009995,146.630005,133.692169,2125700
2018-07-26,146.229996,146.740005,146.000000,146.389999,133.473328,2084600
2018-07-27,146.600006,146.639999,144.630005,145.220001,132.406586,2535000
2018-07-30,145.220001,145.339996,144.059998,144.270004,131.540436,5379700
2018-07-31,144.820007,145.509995,144.539993,145.089996,132.288040,2003800
2018-08-01,145.190002,145.529999,144.490005,144.919998,132.133057,1524100
2018-08-02,144.169998,145.910004,144.080002,145.779999,132.917160,1508400
2018-08-03,145.889999,146.289993,145.759995,146.270004,133.363937,1977100
2018-08-06,146.309998,147.059998,146.089996,146.929993,133.965683,1802000
2018-08-07,146.309998,147.619995,146.309998,147.410004,134.403351,2532500
2018-08-08,147.330002,147.529999,146.979996,147.270004,134.275711,1270600
2018-08-09,147.369995,147.679993,147.070007,147.169998,134.184509,1233800
2018-08-10,146.350006,146.759995,145.940002,146.250000,133.345718,1854000
2018-08-13,146.399994,146.750000,145.460007,145.690002,132.835129,1898200
2018-08-14,146.110001,146.779999,145.919998,146.649994,133.710403,1784200
2018-08-15,145.869995,146.029999,144.639999,145.490005,132.652740,2684700
2018-08-16,146.279999,147.149994,146.259995,146.630005,133.692169,1347500
2018-08-17,146.449997,147.389999,146.300003,147.169998,134.184509,2188300
2018-08-20,147.449997,147.690002,147.160004,147.449997,134.439804,5759800
2018-08-21,147.779999,148.509995,147.779999,148.000000,134.941315,2090900
2018-08-22,147.789993,148.289993,147.710007,148.050003,134.986893,1169600
2018-08-23,147.899994,148.369995,147.580002,147.759995,134.722458,1351100
2018-08-24,148.149994,148.759995,148.100006,148.679993,135.561295,1712700
2018-08-27,149.320007,149.869995,149.100006,149.750000,136.536880,2126000
2018-08-28,150.100006,150.199997,149.529999,149.839996,136.618958,3015300
2018-08-29,149.960007,150.770004,149.820007,150.630005,137.339249,2688600
2018-08-30,150.309998,150.600006,149.669998,150.009995,136.773956,2150400
2018-08-31,149.809998,150.279999,149.589996,150.070007,136.828644,2537500
2018-09-04,149.889999,150.100006,149.220001,149.860001,136.637192,2342700
2018-09-05,149.660004,149.690002,148.710007,149.369995,136.190430,2772000
2018-09-06,149.460007,149.690002,148.360001,148.919998,135.780151,2592200
2018-09-07,148.369995,149.169998,148.130005,148.580002,135.470108,2334400
2018-09-10,149.199997,149.330002,148.789993,148.899994,135.761917,2156000
2018-09-11,148.550003,149.619995,148.330002,149.399994,136.217758,2575100
2018-09-12,149.309998,149.639999,148.789993,149.410004,136.226898,2181100
2018-09-13,149.970001,150.330002,149.750000,150.160004,136.910706,1905900
2018-09-14,150.279999,150.479996,149.789993,150.279999,137.020157,1363900
2018-09-17,150.240005,150.279999,149.190002,149.330002,136.153946,1661600
2018-09-18,149.429993,150.440002,149.399994,150.130005,136.883331,1665400
2018-09-19,150.119995,150.479996,150.009995,150.149994,136.901566,1809800
2018-09-20,150.830002,151.470001,150.520004,151.309998,137.959229,1713900
2018-09-21,151.820007,151.839996,151.050003,151.160004,137.822495,1986100
2018-09-24,150.869995,150.929993,150.270004,150.610001,137.320984,1668600
2018-09-25,150.889999,151.070007,150.419998,150.529999,137.248062,2318900
2018-09-26,150.610001,151.289993,149.789993,149.949997,136.719208,4903500
2018-09-27,150.240005,150.949997,150.080002,150.300003,137.038361,1808300
2018-09-28,149.279999,149.990005,149.229996,149.649994,137.096970,1797000
2018-10-01,150.419998,150.770004,149.520004,149.880005,137.307693,2718800
2018-10-02,149.860001,150.100006,149.429993,149.660004,137.106125,2159200
2018-10-03,150.259995,150.490005,149.649994,149.860001,137.289368,2563900
2018-10-04,149.580002,149.610001,147.710007,148.589996,136.125900,3220800
2018-10-05,148.619995,148.949997,146.729996,147.630005,135.246414,3197900
2018-10-08,147.279999,147.759995,146.360001,147.520004,135.145645,2515600
2018-10-09,147.250000,148.020004,147.020004,147.259995,134.907471,3690600
2018-10-10,146.929993,146.949997,142.410004,142.570007,130.610870,6890300
2018-10-11,142.020004,142.970001,138.750000,139.529999,127.825859,11707900
2018-10-12,142.000000,142.320007,139.490005,141.369995,129.511536,7981200
2018-10-15,141.160004,141.979996,140.500000,140.740005,128.934402,3386400
2018-10-16,141.750000,144.059998,141.360001,143.839996,131.774323,3990400
2018-10-17,143.910004,144.149994,142.330002,143.800003,131.737701,3148300
2018-10-18,143.309998,143.610001,141.000000,141.720001,129.832184,3783800
2018-10-19,142.139999,143.070007,141.009995,141.350006,129.493225,2997700
2018-10-22,141.729996,141.940002,140.419998,140.789993,128.980133,3220600
2018-10-23,138.690002,140.669998,137.460007,139.960007,128.219803,4981600
2018-10-24,139.889999,140.089996,135.399994,135.610001,124.234711,6013700
2018-10-25,136.630005,138.960007,136.169998,138.160004,126.570755,4886000
2018-10-26,136.119995,137.529999,134.169998,135.770004,124.381287,6623500
2018-10-29,137.509995,138.330002,133.070007,135.020004,123.694168,5167200
2018-10-30,134.960007,137.289993,134.610001,137.130005,125.627197,3675500
2018-10-31,138.600006,139.839996,138.369995,138.559998,126.937233,4034500
2018-11-01,139.039993,140.369995,138.520004,140.130005,128.375549,3713900
2018-11-02,140.929993,141.199997,138.389999,139.559998,127.853378,3171400
2018-11-05,139.800003,140.520004,139.190002,140.240005,128.476303,3140200
2018-11-06,140.190002,141.110001,140.169998,141.039993,129.209198,2029700
2018-11-07,142.300003,144.000000,141.970001,143.919998,131.847610,2781200
2018-11-08,143.550003,144.059998,142.979996,143.639999,131.591095,1874800
2018-11-09,142.910004,142.960007,141.289993,142.169998,130.244400,2226900
2018-11-12,141.789993,141.970001,139.179993,139.440002,127.743454,3530700
2018-11-13,139.770004,140.919998,138.820007,139.240005,127.560204,2290500
2018-11-14,140.339996,140.570007,137.380005,138.220001,126.625755,2766000
2018-11-15,137.550003,140.009995,136.699997,139.779999,128.054901,3600900
2018-11-16,139.070007,140.570007,138.820007,140.080002,128.329727,2272300
2018-11-19,139.830002,139.929993,137.169998,137.649994,126.103577,3481800
2018-11-20,135.729996,136.619995,134.639999,135.199997,123.859085,4627200
2018-11-21,136.000000,136.889999,135.750000,135.860001,124.463699,4151300
2018-11-23,134.919998,135.919998,134.729996,135.130005,123.794952,1300000
2018-11-26,136.479996,137.279999,136.179993,137.229996,125.718811,4699700
2018-11-27,136.649994,137.419998,136.270004,137.399994,125.874596,2860100
2018-11-28,138.029999,140.600006,137.419998,140.600006,128.806137,6061100
